,id,geom_id,lines,color_symbol,length,x,y,num
394,1145,2000209,B-D,B,2826.49276946,-73.9521541522022 -73.95211249261156 -73.95207099063875 -73.95202612372385 -73.95198115234399 -73.95193634137632 -73.95188850480858 -73.95184060055144 -73.95179288272664 -73.95174264226151 -73.95169240004594 -73.95163960438937 -73.95158739574346 -73.95153324753934 -73.95147901148928 -73.95141742659922 -73.95043514793447 -73.95040119252413 -73.9503642231281 -73.95032728215949 -73.95029049732686 -73.95025383381635 -73.95022000239501 -73.95018509707992 -73.95015072023905 -73.9501162394699 -73.9500827316708 -73.95004924795636 -73.95001623063298 -73.94998462824043 -73.94995099429978 -73.94992074424854 -73.9490132820851 -73.94898524374224 -73.94895659445045 -73.94892922425575 -73.94890136434786 -73.94887484561633 -73.94884934693978 -73.94882477292282 -73.94880136709826 -73.94877696310573 -73.94875432578652 -73.94873299454602 -73.94871071363806 -73.948690851133 -73.94866972157635 -73.94865147634903 -73.94744461650423 ,40.81102784288371 40.8110840346541 40.81113685501109 40.81119147404744 40.81124622359451 40.811298660712474 40.81135235364478 40.81140612397136 40.81145765932037 40.81150983204616 40.81156104211699 40.81161285802986 40.8116640996472 40.81171438049469 40.811764742324236 40.811819019996925 40.812802296390686 40.81283247816945 40.81286733582435 40.812902165564026 40.81293895033889 40.81297669238299 40.813013598175424 40.81305055842408 40.81308923253701 40.81312893856457 40.81316872694811 40.81320953469511 40.813251072937746 40.813292869326744 40.81333626951126 40.813381120055816 40.81462264406024 40.814659694321385 40.81469895592606 40.81473790651797 40.814778621860555 40.81481999065131 40.81486036393838 40.81490203434589 40.81494274083422 40.814985181231584 40.815028298682066 40.81506994439575 40.81511344560735 40.815156307637174 40.81520067743186 40.81524426237295 40.817838793131486 ,49
395,1146,2000208,B-D,B,2372.74730323,-73.95469250675289 -73.95310131165888 -73.95304969102017 -73.95299883400291 -73.95295244763268 -73.95291110265659 -73.95287270578643 -73.95283966542375 -73.95280990895596 -73.9527843659798 -73.95276330125853 -73.95274655753963 -73.9527344773549 -73.95272559525411 -73.95272226191247 -73.95272226127626 -73.95272437894626 -73.95281345413534 -73.95281630950304 -73.95281723724204 -73.95281631271698 -73.95281355560113 -73.95280909419502 -73.95280195135688 -73.95279287967676 -73.95278237876451 -73.95276925092523 -73.95275444325642 -73.9527366298993 -73.95271800187248 -73.95269763827105 -73.95267594060321 -73.95265037866666 -73.95215323396432 ,40.80500474297874 40.80718289406711 40.80724543427169 40.807313981987676 40.80738355987407 40.80745319383022 40.80752340259338 40.80759388998724 40.807664423740015 40.80773772103804 40.80780978288003 40.8078834484748 40.80795702863001 40.80803141874185 40.80810586605819 40.808178505639596 40.80825049953114 40.80964473386274 40.809702819847416 40.80975666639908 40.809810296072726 40.80986270031875 40.80991177562654 40.80995997905463 40.810008966025755 40.810054470185285 40.810099102485964 40.81014265530005 40.810186296929544 40.81022887563447 40.810268753931624 40.81030630659194 40.81034464919852 40.811029095094966 ,34
396,1147,2000051,5,4,2939.4364099,-73.91783712020603 -73.91675176052003 -73.91654863400838 -73.9163041327628 -73.9159330654534 -73.915644481295 -73.91540198478992 -73.91511562812913 -73.914851751658 -73.91473156974577 -73.91462876389839 -73.91436175452336 -73.91417341121036 -73.91400189689453 -73.913796394736 -73.91359380301805 -73.91335448120482 -73.91269706559969 -73.91186754185296 -73.91115652582887 -73.91074174975486 -73.91037108663757 -73.9100846031487 -73.9098071488379 -73.90937805427855 -73.90907079563915 -73.90884430080195 -73.90860007851721 -73.90826097891878 -73.90767893276563 ,40.81595564594602 40.81562763029782 40.81557213168892 40.815538014720175 40.81551854165883 40.815535584413716 40.81558270446413 40.81566882648025 40.8157662106991 40.815815940094694 40.81585821620879 40.815957389874626 40.816011702900276 40.81603705016923 40.81604758921395 40.81603663700461 40.81601620702469 40.81594936877881 40.81586912562712 40.81580970543449 40.81578441519395 40.81576598353092 40.81576598379814 40.81576092151737 40.815771309983695 40.815800520645226 40.81584407805717 40.815901542661656 40.81603298369646 40.816356798107556 ,30
397,1148,2000053,5,4,1684.00031549,-73.90164824417059 -73.8966142481708 ,40.819448415039055 40.82204440917265 ,2
398,1149,2000054,5,4,1228.0157931,-73.89661430867304 -73.89294231329411 ,40.822044378609974 40.82393637486544 ,2
399,1150,2000056,5,4,2871.03034125,-73.89164929457306 -73.89163356729615 -73.8916154483921 -73.89158055368263 -73.89149530967264 -73.89140702981314 -73.89127060813989 -73.89114346296513 -73.88799768265905 -73.8878716512539 -73.8877469771068 -73.88761735380696 -73.88755770676782 ,40.82997607369306 40.830094024718704 40.8302027299068 40.830361169889585 40.83062168767587 40.83083147222563 40.83108605778927 40.83128811074159 40.8365503894554 40.83675977874514 40.83695693869609 40.837128523244836 40.83719178697641 ,13
400,1151,2000062,5,4,3013.95937084,-73.86739816619314 -73.86713513800203 ,40.857187692132065 40.86545769175912 ,2
401,1152,2000059,5,4,1838.87526226,-73.87333085958917 -73.87163323812133 -73.87122577423632 -73.87085337579741 -73.8706720931938 -73.87052204491117 -73.87039527045869 -73.87026703342575 -73.86993697192987 -73.86974590452103 ,40.84178018175183 40.843135878645356 40.843457988516064 40.84381181466446 40.84401430185934 40.844220080012526 40.844444048872184 40.844712829899045 40.84547326890524 40.84591642471719 ,10
402,1153,2000058,5,4,2138.98605367,-73.87989173574273 -73.87973287562951 -73.87955959501667 -73.87911154411309 -73.87902538537737 -73.87896506690967 -73.87889036409538 -73.87879574932347 -73.87871550396467 -73.87864084063041 -73.87859368426255 -73.8785257888793 -73.8783223834982 -73.87813255208552 -73.87788168946457 -73.87772930233399 -73.8775404412712 -73.8773774154593 -73.8771995439485 -73.8770196070132 -73.87683153119957 -73.87659208432618 -73.87626808039195 -73.87467730381847 -73.8744625609712 -73.87433201890788 -73.8742064655316 -73.87407001839458 -73.87395522796712 -73.87333145692034 ,40.840181284506556 40.840308372288156 40.8404848035701 40.84094974165154 40.84102951792692 40.84106241902926 40.84108958325899 40.84110892103708 40.84111155167584 40.841104638394 40.84109488234468 40.84106665601752 40.840984894691545 40.84090480965959 40.840798322966315 40.840743108927086 40.840688672715274 40.84065584129958 40.84063107398132 40.84062107769134 40.84061885179767 40.84063761068865 40.840685533656654 40.84096192658929 40.8410164476055 40.84106265748053 40.841114867236875 40.84120104600403 40.84128551212436 40.84177970694704 ,30
403,1154,2000233,A-C,A,6504.94191889,-73.99053099951873 -73.99130500087924 -73.991422999888 -73.991539000487 -73.99165399986781 -73.99176800040654 -73.99188000005913 -73.99199099970231 -73.99210099934524 -73.99220899930374 -73.99231599927658 -73.99242200056923 -73.99252699941184 -73.9926299998872 -73.99273200029496 -73.99283300086265 -73.99293099938963 -73.9962060001051 -73.99662299999784 -73.99702999930518 -73.99742200024048 -73.9978000003091 -73.99816199986857 -73.99850899876675 -73.9988409993568 -73.99915900032205 -73.99946100077149 -73.99974900037203 -74.00002099938209 -74.00027899983046 -74.00052200061559 -74.0007489994442 -74.00096599897445 -74.0048450002906 -74.00489399993228 -74.00494700063958 -74.00500200001125 -74.00506099920482 -74.00512199943554 -74.00518700076009 -74.00525400068305 -74.00532499926447 -74.00539800015507 -74.00547500089768 -74.00555400032188 -74.00563700070316 -74.0057219999351 -74.00581100012886 -74.00589999891042 -74.00769100055136 ,40.69933666658924 40.69936766656053 40.69937466699073 40.69938166715312 40.69939066626296 40.699401667024986 40.69941366710141 40.699427666136245 40.69944366593337 40.69946066685953 40.69947966675449 40.69949966695321 40.69952266659508 40.69954566691368 40.69957166668278 40.69959866586767 40.6996286670869 40.70053866752122 40.70067566639939 40.70082266729433 40.700977667461224 40.70114066617138 40.70131166713235 40.70149066690552 40.70167866699526 40.701874666168756 40.702078666333136 40.70229066581714 40.70251066652656 40.70273966723687 40.70297566710889 40.70322066718049 40.703472665657856 40.70846066694028 40.7085246659921 40.70858866575119 40.70865066626391 40.70871166700677 40.708770666694285 40.708829666168846 40.708885666813195 40.70894066676551 40.70899466611203 40.70904766745544 40.70909866681457 40.70914766768936 40.70919666660362 40.70924366791947 40.70928666729544 40.710196666561544 ,50
404,1155,2000452,B,B,6143.82954691,-73.96224599903174 -73.9623919999867 -73.96240799949051 -73.96242700154728 -73.96245000008052 -73.96247500074794 -73.96250200001099 -73.96253299933302 -73.96256599963642 -73.96260100030652 -73.9626400005105 -73.96268099935727 -73.96272400096255 -73.96277100095527 -73.96281999899327 -73.96287200089667 -73.96292700013807 -73.9725027896203 ,40.66161366667857 40.662550667550036 40.662641667250114 40.66273266702727 40.662822666730825 40.66291266708195 40.66300266627712 40.66309166719491 40.66318066695352 40.6632686668785 40.66335666628994 40.6634446672361 40.663531667441745 40.66361866622288 40.663704666056724 40.66379066683839 40.663875667187654 40.67644035256229 ,18
405,1156,2000100,2,1,1877.44161798,-73.95084999975066 -73.95096699997318 -73.95097400138089 -73.95098000087071 -73.95098500125222 -73.95098899852714 -73.95099099932273 -73.95099199937033 -73.95099200148022 -73.95098999999809 -73.95098700057005 -73.9509829999268 -73.95097800014564 -73.9509710007461 -73.95096300130186 -73.95095400033524 -73.9509420011709 -73.95068300021758 ,40.66274166763821 40.66392666641763 40.663988667241455 40.66405266678344 40.664119666418856 40.66418866657314 40.664259667723634 40.664332667593094 40.66440866575557 40.66448666761276 40.66456766596175 40.66464966705825 40.66473466644673 40.66482266730273 40.66491166640347 40.665003667396405 40.66509766715536 40.66788266582596 ,18
406,1157,2000088,2-3,1,1811.2910465,-73.9517060003351 -73.95471300070166 -73.95498300037379 -73.95525800042785 -73.95554200022411 -73.95582300020318 -73.95813099941071 ,40.66992166651761 40.67008266618221 40.67009566753193 40.670117666342925 40.67015666700624 40.67020766698667 40.670681667236735 ,7
407,1158,2000455,B,B,2416.61316506,-73.96449200120597 -73.96451200008677 -73.96453000042479 -73.96454400016057 -73.96455399980266 -73.96456100068147 -73.96456400089467 -73.96456300041828 -73.96455799976343 -73.96454999973656 -73.96453800067363 -73.9645219996561 -73.96450199955798 -73.9644790000139 -73.96445199963661 -73.96442100077003 -73.96298199986197 ,40.644030667643 40.64415666621686 40.644281666394924 40.64440666623555 40.64453066616524 40.64465366649365 40.64477666558728 40.64489966704846 40.64502166679961 40.64514366742543 40.64526466634037 40.64538566581893 40.645505667185866 40.64562566672079 40.64574566681398 40.64586566566228 40.65052666613425 ,17
408,1159,2000403,F,B,2888.12325953,-73.97817199965161 -73.9782490003474 -73.97826199946365 -73.97827700009694 -73.97829399989293 -73.97831199998727 -73.97833099920604 -73.97835100110045 -73.97837299982476 -73.97839600124082 -73.9784200006277 -73.97844500035679 -73.97847099893153 -73.97849900061644 -73.978527999125 -73.97855800005415 -73.97859099978932 -73.97860500032263 -73.97861900001688 -73.9786319993406 -73.97864500050682 -73.97865699893563 -73.97866999927841 -73.9786810003532 -73.97869299947621 -73.97870399972213 -73.97871400022628 -73.97872400074515 -73.97873400041506 -73.97874300002019 -73.97875200082001 -73.97876099958702 -73.97905599904507 -73.97906400127317 -73.97907200083225 -73.97907900029412 -73.97908600032015 -73.97909299917211 -73.97910000008314 -73.97910600089482 -73.97911199903635 -73.97911799923726 -73.97912300020464 -73.97912900010724 -73.9791339995937 -73.97913799984418 -73.97914299990052 -73.97914699985036 -73.97920400042007 -73.9792079992665 -73.97921299942371 -73.97921799958816 -73.97922399957316 -73.97923000043754 -73.97923600012822 -73.97924300113733 -73.97925099960914 -73.97925900014603 -73.97926700069516 -73.97927600020455 -73.97928500059923 -73.97929399951558 -73.97930399976073 -73.97931400089402 -73.97977890460268 ,40.63611866666291 40.63652566717617 40.636595666067336 40.636668666764066 40.63674466566296 40.63682366797782 40.636905667404214 40.636990667544346 40.63707866678349 40.63716966673467 40.63726366649589 40.63736066696733 40.637461666823256 40.63756466709904 40.6376706662805 40.63778066754572 40.63789166623446 40.63794466707072 40.63799666652794 40.638049666273616 40.63810066686625 40.6381526659463 40.63820266695957 40.63825366717623 40.63830366619968 40.63835366683764 40.63840266681298 40.63845166678712 40.63849966718421 40.638547666494816 40.63859566670522 40.638642666438 40.640185666429744 40.64022266659129 40.64026066632719 40.640298667681485 40.640338666385354 40.640378665988926 40.64041966696884 40.64046066686592 40.640502667238096 40.6405456662851 40.64058966652677 40.640633666949356 40.64067866676531 40.640724666875656 40.64077166674246 40.64081866642746 40.641368666587205 40.641415666266774 40.641462667027454 40.641509666887174 40.641557666502464 40.64160666659331 40.64165566758386 40.641704666953544 40.6417546660779 40.64180566657827 40.641856667077725 40.641907666855886 40.64195966710909 40.642012666936395 40.642065666942905 40.64211966652374 40.6439446359331 ,65
409,1666,0,Q,N,2036.97271316,-73.97108228503703 -73.96947938556232 -73.96797362651196 -73.96775586184738 -73.96625374715269 -73.96465055463308 ,40.76691056471941 40.766235050728284 40.7656004224841 40.76550865982157 40.76487562104366 40.76420033581967 ,6
410,1160,2000190,A-C-E,A,1172.86449871,-74.00373900078623 -74.0027199996213 -74.00270499982572 -74.0026889986618 -74.00267299988631 -74.00265500063203 -74.00263700021098 -74.00261699930445 -74.00259699959418 -74.00257499939137 -74.00255200016562 -74.00252899976108 -74.00250400118145 -74.0024780000169 -74.00245200003316 -74.00242399956825 -74.00239499998428 ,40.7262266663037 40.728582666386416 40.72862066730511 40.7286606664738 40.728701667005616 40.72874366624518 40.72878666684737 40.72883066705654 40.72887566682651 40.7289216671026 40.7289696665255 40.72901866730907 40.7290676672307 40.729118666297275 40.72917066672311 40.72922466631396 40.729278666818836 ,17
411,1161,2000008,1-2-3,1,1982.40611768,-74.00627700014358 -74.00536700059527 ,40.7228536664004 40.72825066754204 ,2
412,1162,2000434,N-Q-R-W,N,2598.84113236,-73.99770200045987 -73.99262900082613 ,40.72432866597571 40.730327667103715 ,2
413,1163,2000115,4-5-6,4,1813.51023767,-73.99465900006331 -73.99437260062044 -73.99362200009546 -73.99174000087332 -73.99170500083908 -73.99166899944089 -73.9916310011506 -73.99159200136869 -73.99155099995613 -73.99150899954364 -73.99146600000296 -73.99142200027771 -73.99137600010194 -73.99132800052817 -73.99127999985124 -73.99122899963763 -73.99117800055724 -73.99112499983839 -73.99107000103196 ,40.72591466682659 40.72629939294487 40.72730766712962 40.72951366683935 40.72955466717958 40.729594666971444 40.729633667042265 40.729672667027224 40.72971066728743 40.72974766609371 40.72978466661143 40.72982066657344 40.729855666804205 40.7298906677664 40.729924667342885 40.72995766710627 40.72999066684705 40.73002266684638 40.73005366620132 ,19
414,1164,2000333,B-D-F-M,B,1090.83248986,-73.992549999571 -73.99620399996317 ,40.724184667182456 40.72529666645027 ,2
415,1165,2000013,1-2-3,1,1306.55532184,-73.99565700048643 -73.99336500019234 ,40.74408066670998 40.74721466599477 ,2
416,1166,2000193,A-C-E,A,2996.48077922,-73.99977700129615 -73.99973599982249 -73.99970200050342 -73.99967399949104 -73.99965200034988 -73.99963600073 -73.99962599947135 -73.99962099981322 -73.99962200091974 -73.99962900162625 -73.99964199839506 -73.99965999920327 -73.99968499999925 -73.99971500014217 -73.99975000082847 -73.99979200037711 -74.00243300015337 -74.00247700054956 -74.00251400063435 -74.00254400034623 -74.00256699962176 -74.00258299969688 -74.00259200046948 -74.00259400076966 -74.00258999979884 -74.00257800026549 -74.00256000055978 -74.00253499910244 -74.00250200141186 -74.00246299992855 -74.0024170001362 -74.00236300048189 -74.00168999936183 ,40.73332366689143 40.73339066640691 40.73345866729042 40.733526666379426 40.733595666844174 40.733665665986685 40.73373566694686 40.733806666585515 40.73387766624307 40.733948666819906 40.7340206660778 40.7340936676138 40.73416666646408 40.73423966712166 40.734313666445 40.734388666234125 40.738806667348385 40.73888466655969 40.73896366637007 40.739042666322526 40.73912066595883 40.739199666210595 40.739277666153356 40.73935566625244 40.73943366648578 40.73951166599689 40.7395886669769 40.73966566630655 40.73974366626751 40.73982066678367 40.73989666696933 40.739973665962715 40.740892667906195 ,33
